,Video_id,Title,Published_date,Views,Likes,Comments,Month
499,32KkgR2xSLw,Creating Multiple Pages in Next.js | NextJs Tutorial for Beginners #8,2022-02-11,38075,1119,154,Feb
500,1ka8gme6h0M,Blogging in 2022? 💻,2022-02-10,40486,2344,273,Feb
501,yvA5vQ6-B7w,Image Component in Next.js | NextJs Tutorial for Beginners #7,2022-02-09,39463,1059,162,Feb
502,AP3_V7KXHs4,CSS in 7 Minutes 🔥,2022-02-09,212807,8930,341,Feb
503,0oRZFuVZV3E,Head and Script Component in Next.js | NextJs Tutorial for Beginners #6,2022-02-08,40990,1189,116,Feb
504,9C5FS4bw4mM,Project 1: Hunting Coder - A Coder's Blog | NextJs Tutorial for Beginners #5,2022-02-07,61169,2109,215,Feb
505,Y44b-mIz32Q,5 Typing Softwares I used to improve typing speed 🔥,2022-02-06,62005,3257,309,Feb
506,5Dd6JHmyLEc,JavaScript and React Refresher for Next.js | NextJs Tutorial for Beginners #4,2022-02-06,45677,1406,228,Feb
507,ldG7DMSrMUk,99.9% developers don't use this in VS Code! 🔥 #shorts,2022-02-05,317364,30794,447,Feb
508,hlcuk6v9e1s,"Don't Use HTML, CSS & JavaScript (Do this instead!)",2022-02-04,358247,14365,661,Feb
509,CJ3TNK4lkDU,Project 2: Microsoft Clone (Responsive) in Tailwind CSS: Tailwind Tutorial #15,2022-02-03,81717,2187,245,Feb
510,OUkjKjNrlk4,HTML id vs class 🔥 #shorts,2022-02-03,88433,8951,110,Feb
511,Ut4RpySLM6Y,HTML in 9 Minutes (in Hindi) 🌐,2022-02-02,299200,13228,522,Feb
512,zSxopWQF4cg,File Based Routing in Next.js | NextJs Tutorial for Beginners #3,2022-02-01,61720,1829,246,Feb
513,him70HTYyfI,5 Typing Websites I used to Master Typing!,2022-01-31,90806,5748,461,Jan
514,ne_h515wcv4,Our first Next.js website | NextJs Tutorial for Beginners #2,2022-01-30,132880,3541,649,Jan
515,DZKOunP-WLQ,Introduction to Next.js | NextJs Tutorial for Beginners #1,2022-01-29,256213,7400,763,Jan
516,DeNmbOlNX2E,The Harsh Truth About Typing wrt Coding 😐,2022-01-26,128697,7237,513,Jan
517,fxjhxR_jMMY,Wrap Tabs in VS Code is an awesome feature! 🔥 #shorts,2022-01-24,113999,8635,149,Jan
518,sM5yYyQ1tOw,⚠WARNING: Don't Learn Tailwind CSS before Learning CSS!,2022-01-23,41169,2358,264,Jan
519,9TFefI0YZ-c,Must Try this VS Code Hack #shorts 🔥,2022-01-22,91536,8370,183,Jan
520,Q1-j7BWID2g,Is it impossible to master CSS?,2022-01-21,142263,7880,549,Jan
521,Ao6W2Vv1-jQ,Top 5 Programming Languages for 2022 🔥,2022-01-19,397680,18090,1185,Jan
522,UeM-wAodKlM,Project 1: Facebook Clone in Tailwind CSS: Tailwind Tutorial #14,2022-01-18,75841,2236,257,Jan
523,3eXWiQDYfIs,Deploying a Tailwind Website to Production : Tailwind Tutorial #13,2022-01-17,35291,1274,160,Jan
524,Baiqc3uba64,Customizing Tailwind CSS using tailwind.config.js file: Tailwind Tutorial #12,2022-01-16,35183,1255,125,Jan
525,fCHxFM6r9jI,When to use @apply and @layer directive?: Tailwind Tutorial #11,2022-01-15,25529,1138,101,Jan
526,IygPoF9Y5O8,C Language in 9 Minutes (in Hindi) 🔥,2022-01-14,472687,23311,1283,Jan
527,MjQ5vzWvWXE,@layer Directive in Tailwind: Tailwind Tutorial #10,2022-01-13,29306,1287,158,Jan
528,VDJXpKaYzcg,@apply directive in Tailwind CSS: Tailwind Tutorial #9,2022-01-12,36075,1449,159,Jan
529,R6d5pRFulIk,"Hover, Focus & Other States in Tailwind CSS : Tailwind Tutorial #8",2022-01-08,46656,1682,335,Jan
530,WGsiW_-2rZg,Creating Responsive Designs in Tailwind CSS : Tailwind Tutorial #7,2022-01-07,54143,2060,311,Jan
531,-cBzSOAyfd8,Square Bracket Notation in Tailwind CSS : Tailwind Tutorial #6,2022-01-05,43447,1636,199,Jan
532,OYdkBxbJFks,"Margins, Borders & Padding in Tailwind CSS : Tailwind Tutorial #5",2022-01-04,49143,1615,178,Jan
533,YmkKCdCDpwM,Fonts & Sizing : Tailwind Tutorial #4,2022-01-03,65191,1967,193,Jan
534,aUunolbb1xU,Why use Tailwind CSS? : Tailwind Tutorial #3,2022-01-02,83104,2816,307,Jan
535,s7ZUx4iAmNE,Sweet Spot PC Build for ML & Android Studio 🔥,2022-01-01,153031,7864,656,Jan
536,p0Q8SQSCoZg,Our First Tailwind CSS Website: Tailwind Tutorial #2,2021-12-31,178419,4714,791,Dec
537,L4_jarMnB0c,Introduction to Tailwind CSS & Utility first Workflow: Tailwind Tutorial #1,2021-12-30,374704,10958,1054,Dec
538,JdG1cVFyj5A,Python in 8 Minutes (in Hindi) 🐍,2021-12-28,948830,38513,1167,Dec
539,TS3Gwlx6Zjo,Strapi Headless CMS can save a lot of API Development time 🔥 #shorts,2021-12-23,83698,6601,130,Dec
540,eRTeF4MPnCg,"Personal Portfolio website using pure HTML, CSS and JavaScript",2021-12-22,983454,30224,1893,Dec
541,lf4Tsw9UVvk,Bootstrap in 2022 - A big NO ❓❓,2021-12-21,302316,11146,1011,Dec
542,x0KLkYCEvJg,5 Ways to Host a Website for Free!!! 🆓🙌,2021-12-21,417681,46104,277,Dec
543,1Wz0AwQi9Ow,7 Coding Myths - Busted! 🕵️‍♂️,2021-12-20,224766,14183,700,Dec
544,o-pGGxbzvpY,Why everyone should learn to Code in 2022? (The Reason!),2021-12-18,84381,5850,588,Dec
545,U44ymxLiZEM,5 ways to customize chrome homepage 🔥 #shorts,2021-12-17,111713,11370,125,Dec
546,vBZJ5u90QpA,Landing Page vs Website - The Difference! 🔥 #shorts,2021-12-13,69165,5176,102,Dec
547,kOI_BMkuh-k,GitHub Desktop saves a lot of time & hassles 🔥 #shorts,2021-12-09,74164,6053,136,Dec
548,HbjaAm4Bib0,Python Quiz: 99.9% wont get this right! #shorts,2021-12-08,162784,11910,290,Dec
549,w_-QQ3bR4dw,Can you learn Coding post 30?,2021-12-07,71834,3209,531,Dec
550,XdLQ7JNdiAs,Live Preview HTML in VS Code 🔥,2021-12-07,159309,15395,182,Dec
551,Ga7Wry2jW8Y,Yarn Vs Npm #shorts,2021-12-06,45602,3440,120,Dec
552,gI4duj_XTQY,Fun Things to do with Google Search #shorts 🔥,2021-12-05,184797,16521,142,Dec
553,2Md_Mby3Rd4,Lively Wallpapers is an amazing Windows 11 Application 🔥 #shorts,2021-12-04,65568,5063,125,Dec
554,gH73_tm2DwQ,Image search in Chrome - No Extension #shorts 🔥,2021-12-03,57566,3944,118,Dec
555,2bFUq9Z5ZIk,What if you are not enjoying Coding?,2021-12-02,359625,19314,947,Dec
556,iUMIeFe8Y8w,Pretty print JavaScript objects in NodeJS,2021-12-02,58254,4665,60,Dec
557,GrbMmRk3TUg,Find and delete unused node_module folders #shorts,2021-12-01,263737,30905,306,Dec
558,AoT8dEIfzuU,Amazing Facts About Windows 11 🔥 #shorts,2021-11-30,190879,17635,111,Nov
559,uV13Myyoee0,What *is* Coding?,2021-11-29,183498,10991,629,Nov
560,w3B0xQxXkGw,These 5 Chrome Extensions are amazing! 🔥 #shorts,2021-11-29,162658,16713,151,Nov
561,Tqa_T_DODyo,Advanced Google Search Tips & Tricks! 🔥 #shorts,2021-11-28,82984,8474,78,Nov
562,X3X0JsshY4k,C vs C++ in 2022?,2021-11-27,227791,14461,772,Nov
563,iWcC3VZzRJ4,Make Windows Look like MacOS using this! 🔥 #shorts,2021-11-27,132510,9111,145,Nov
564,sTB2K55mhoM,Search Google Like a Pro! 🔥 #shorts,2021-11-26,110617,10560,157,Nov
565,8tTorXKX3-8,Find Fonts on any Website using this free tool! 🔥 #shorts,2021-11-25,55811,6237,115,Nov
566,ed1rajNnIXQ,TabGroups in Chrome is very helpful for Coders 🔥 #shorts,2021-11-24,59821,4567,84,Nov
567,-_SzHb_ntHc,Prims Minimum Spanning Tree Algorithm (Step by Step with examples),2021-11-23,105623,2866,555,Nov
568,EtWgLQIlhOg,99.9% will fail to answer this JavaScript Question #shorts,2021-11-23,571690,43293,670,Nov
569,5a-TqsbuXzg,Start Chrome dino Trex game with the score of your choice #shorts,2021-11-22,82471,6110,116,Nov
570,DJt07GaCRv0,"""Previous Cursor Location"" feature of VS Code will save you a lot of time 🔥 #shorts",2021-11-21,155182,14180,103,Nov
571,CmC10OvH3iY,C++ करूँ या Java? [All Doubts Cleared],2021-11-20,599367,27832,1424,Nov
572,zT5GI6aOVvI,This is my favorite VS Code Feature 🔥 #shorts,2021-11-20,239656,27903,238,Nov
573,luZNlCDJInM,Calculating Spanning tree Cost & Minimum Spanning Tree,2021-11-19,59809,2011,201,Nov
574,oGEYLkhdTk8,These Unique Microsoft Edge Features are not present in Chrome **yet** 🔥 #shorts,2021-11-19,251245,24703,199,Nov
575,91Q3GlQugwc,Spanning Trees & maximum no of possible spanning trees for complete graphs,2021-11-18,59662,1977,268,Nov
576,XRy7DtwjwlQ,Know this to rank your site in Google 🔥 #shorts,2021-11-18,58832,5647,76,Nov
577,R8k2aaW-Zgc,Convert Image to Text directly in Chrome - No external application needed 🔥 #shorts,2021-11-17,106047,9613,172,Nov
578,P1dTGPNMY40,This Chrome feature to Manage your tabs is awesome! #shorts,2021-11-16,75347,5276,240,Nov
579,pZ_prvZUPK4,Must learn this Chrome Tab *Trick* to maximize productivity 🔥#shorts,2021-11-15,96854,8492,266,Nov
580,iKOUmCMJeX0,Enable this secret AI feature in Chrome 🔥 (Right Now!) #shorts,2021-11-14,150850,13686,303,Nov
581,nresBvpaVH0,NextJs in 7 Minutes 🔥,2021-11-13,170626,7689,466,Nov
582,lgWTzC8mMH8,This tool will help you read any PDF as Audiobook 🔥 #shorts,2021-11-13,72460,6318,140,Nov
583,VvprGKV5dKw,Hate Mathematics? Here's where Maths is not required for Coding?,2021-11-12,134992,10113,731,Nov
584,HMAdoDoNgyQ,You cannot go back to Windows 10 From Windows 11 😢 #shorts,2021-11-12,108306,7437,224,Nov
585,NgEs-17oUlY,My Secret Technique to Learn a Programming Language/Technology (Step by Step),2021-11-11,165544,11313,484,Nov
586,KQt34Kc2kpk,Watch YouTube Lectures Like a Pro 🔥 #shorts,2021-11-11,196791,19918,298,Nov
587,jQmlXAwUvZ4,DFS Implementation in C | C Code For Depth First Search,2021-11-10,73877,2074,180,Nov
588,mgb0PPtaVmI,Another Free Microsoft App for your Mobile #shorts 🔥,2021-11-10,83920,6732,151,Nov
589,uap6-q9s8sw,Why are some people so good at coding? (Copy These),2021-11-09,189877,12466,751,Nov
590,_G64ohDhyw0,A clever trick to use Inspect Element smartly in Chrome 🔥 #shorts,2021-11-09,649449,68758,339,Nov
591,gA2taINubLA,Know this before upgrading to Windows 11 😡,2021-11-08,333380,15184,2427,Nov
592,C2Di-1NsB_0,All Web Developers should know this Chrome Internet Speed Trick! 🔥 #shorts,2021-11-08,277293,29217,330,Nov
593,RBN921FSXfA,Enable these options in VS Code now! #shorts,2021-11-07,392613,30086,332,Nov
594,4M1u4-eGlxU,Depth First Search (DFS) Graph Traversal in Data Structures,2021-11-06,98385,2819,213,Nov
595,M3FEy_NYAtw,This VS Code feature will change the way you present 🔥 #shorts,2021-11-06,138702,12563,256,Nov
596,b6qAnJsU0Gk,Why I am Uninstalling Windows 11 😢,2021-11-05,408766,23487,2155,Nov
597,PVP-fpubbTs,How a Coder Plays Google Chrome’s T-rex Game Using JavaScript! #shorts,2021-11-05,4387232,289560,419,Nov
598,_G3zzPOz61A,BFS Implementation in C | C Code For Breadth First Search,2021-11-04,121983,2753,271,Nov
599,GOYm_TwM4Vg,How to install Fonts from One Computer to Another in Windows? #shorts,2021-11-04,67668,3943,194,Nov
600,6dWUABpUky4,Breadth First Search (BFS) Graph Traversal in Data Structures,2021-11-03,134404,3886,224,Nov
601,Yly4pGnx8Dg,This JavaScript trick will amaze your friends 🔥 #shorts,2021-11-03,790205,67162,708,Nov
602,Q0eihiJASE4,Use this *free* Microsoft application to improve your productivity #shorts,2021-11-02,133276,7936,322,Nov
603,xjJdwuflVGw,5 HTML Tags I bet you didn't know about! #shorts,2021-11-01,923636,100309,1994,Nov
604,ySk9BcKNQCg,The Logic Building Mindset you need to solve any Competitive Coding Question!,2021-10-31,519246,27345,857,Oct
605,VqHLaCO7jBw,How Much Does Coding Help in Stock Market (Money Making Tips) 🔥,2021-10-30,151845,8233,519,Oct
606,nTrYlARidJ8,Downsides of a being a Software Dev - by a Software Dev!,2021-10-29,71706,4971,543,Oct
607,xVH76Q11XBM,Choose this out of Competitive Programming Vs Software Development in College!,2021-10-28,117137,8207,489,Oct
608,FV8-9bap3sc,Windows 11 Upgrade + Get those missing features back! 🔥,2021-10-27,116331,6355,1174,Oct
609,RWIefXMrsG0,Which Resource to Choose for Learning Coding | Book? Videos? Text or...,2021-10-25,169951,9999,811,Oct
610,q9PjqYfl09U,1.5 Lakhs/Month Coding Job Without a Degree? 😲😲,2021-10-24,416891,20377,1062,Oct
611,1ZntLC_y6Zg,Will Web Development Eventually Die?,2021-10-23,133537,8672,683,Oct
612,IF3BSU70EZo,Graph traversal & Graph traversal algorithms,2021-10-22,90082,3588,383,Oct
613,KDCIycGqacU,Data Science vs Software development - Which career path is the most Rewarding?,2021-10-21,428647,20711,1098,Oct
614,SwUNIiV6ePg,"Representation of Graphs - Adjacency List, Adjacency Matrix & Other Representations",2021-10-20,121672,3919,353,Oct
615,aseagWYsfq4,Dont Do Last Moment study but... (Few Personal Tricks),2021-10-19,44364,3647,632,Oct
616,TwdjOQMTaQ4,Introduction to Graphs | Graph Data Structure,2021-10-18,195189,5970,470,Oct
617,UPRiKP42EuM,Perks of being a Software Engineer 😍😍 - Should you be one?,2021-10-17,134349,10959,800,Oct
618,Wdy36bumttg,"C Code For AVL Tree Insertion & Rotation (LL, RR, LR & RL Rotation)",2021-10-16,87952,2825,406,Oct
619,1afG3puL8Yw,How To Get Started With Coding (3 Minutes),2021-10-15,108709,9041,522,Oct
620,nUr0-s_2r48,How I remember syntax while programming?,2021-10-14,78446,5376,378,Oct
621,sSLGP-_2gOI,"Tic Tac Toe Using only HTML, CSS & JavaScript 🔥🔥",2021-10-13,394023,14592,1848,Oct
622,1LnN1egaQ5Q,How Long Does it Take to Learn a Programming Language? (Job Ready),2021-10-11,568684,33603,1289,Oct
623,ANzPM5-lwXc,"Creating a Spotify Clone Using HTML, CSS & JavaScript Only | JavaScript Music Player🔥🔥",2021-10-10,1248113,29565,2244,Oct
624,v92rvZ9MftA,How Would I Learn To Code (If I Was To Start Over) 🔥🔥,2021-10-09,1528105,76469,2172,Oct
625,ym5dAu9gTPE,Should You Upgrade To Windows 11 Just Yet?,2021-10-08,108859,6499,765,Oct
626,a1CFxcTP3yQ,Should I Learn Web Development or Android Development? (The Answer!),2021-10-07,392979,22052,1170,Oct
627,Rmb994oNlgk,Introvert Vs Extrovert - Who gets more successful?,2021-10-06,162010,11827,959,Oct
628,UX6Kf48qCvs,Updating state from a different component in Redux | Complete React Course in Hindi #78,2021-10-05,96067,2241,615,Oct
629,PO8ojZ7lhJ4,College Placements - Harsh Truth!,2021-10-04,104244,6449,582,Oct
630,AdegbAUsfJY,PC Builds for Coders - Budget PCs You Can Build This Festive Season 🔥,2021-10-03,88089,5248,505,Oct
631,TQGmTwrp_60,Accessing State in Redux | Complete React Course in Hindi #77,2021-10-03,55920,1198,98,Oct
632,V2sUqO3eSxs,Laptop Models to Buy this Festive Season (Google Sheet Included) 🔥,2021-10-01,378511,21970,2143,Oct
633,s9lJP1yTK-E,"Student Offers, Cashbacks & Programs to join - Save Money as a student 🔥",2021-09-30,147334,9871,630,Sep
634,N92vJhO6Nao,Fastest Way To Get Started With Web Development (3 Minutes),2021-09-29,185745,13236,742,Sep
635,-uqTWF0GfxA,Creating a Redux Store | Complete React Course in Hindi #76,2021-09-29,71586,1431,179,Sep
636,On5yUPaYILs,Avoid *these* Things in College (IMPORTANT!),2021-09-28,319993,24224,1096,Sep
637,gpQH5dSI2Jc,Personal Early Realization Technique for productivity (3 minute technique) 🔥🔥,2021-09-27,72743,6917,525,Sep
638,jGCW8ZUrcqE,Creating a Reducer & Action Creator in Redux | Complete React Course in Hindi #75,2021-09-27,77915,1687,163,Sep
639,4XfLk9-56sI,College Will Not Teach You Coding - Here's Why!,2021-09-26,390518,28795,1391,Sep
640,nijRBxQmV9Q,Mind you - This is the best Time to Start Coding 💻 🔥,2021-09-25,49411,4758,710,Sep
641,riBcg7j6PaU,Can You Learn Coding as a Commerce/Mechanical/Arts Student?,2021-09-24,161405,11817,1347,Sep
642,RoussHHwZGI,Why should you (not) write GATE 2022?,2021-09-23,346619,18475,1869,Sep
643,cR-7tEpVTWI,5 Habits of Highly Successful Coders 🔥,2021-09-22,185733,13859,630,Sep
644,KoOhHr3_kTo,Is English Important for Placements?,2021-09-21,245662,16872,992,Sep
645,Z2DZntrqM2g,Can you Code a Product from Development to Deployment (as the only coder)?,2021-09-20,61169,4724,477,Sep
646,2mLcebzCxw4,99.9% Freelancers Will Fail Because of This!,2021-09-19,576468,30925,1538,Sep
647,31I0pV79MN0,5 Coding Strategies I Wish I knew since First Year of College 🔥,2021-09-18,467182,30607,1165,Sep
648,vnmZAfIMNhA,"All About Hackathons - How to Find, Participate & Win? 🔥",2021-09-17,266261,15133,630,Sep
649,TdWBvp2xuQg,Is the IIT tag really important? - My Opinions & Advises 🔥🔥,2021-09-16,389924,31436,2666,Sep
650,hFyLMMj8Ncg,Setting up a React Application for Redux | Complete React Course in Hindi #74,2021-09-15,81158,1812,232,Sep
651,VFoHJTRwOIQ,How to watch Online Coding Tutorials Effectively! 🔥🔥,2021-09-14,115189,9279,599,Sep
652,JZQWKYjfZlQ,Introduction to Redux | Complete React Course in Hindi #73,2021-09-13,121965,3048,248,Sep
653,MP-_pkakBao,Fetching User Specific Notes in iNotebook | Complete React Course in Hindi #72,2021-09-12,42502,1313,476,Sep
654,1mH7SPeFwbg,"Adding Alerts to Login, Signup & Notes Component of iNotebook | Complete React Course in Hindi #71",2021-09-12,30729,944,126,Sep
655,lqGu3FhvX4o,Should You use Libraries Or Code from Scratch?,2021-09-11,32119,2002,258,Sep
656,xVpaF8527Qg,5 JavaScript Concepts Everyone Should Learn! 🔥,2021-09-10,109095,6532,931,Sep
657,zJYhzgSI9pE,Should You Mention Copied Projects From Internet in Your Resume?,2021-09-08,314770,14153,594,Sep
658,rw5NZB4P_0Q,Adding SignUp Component to iNotebook | Complete React Course in Hindi #70,2021-09-07,35227,1272,175,Sep
659,S0nmMn2n82k,Adding Login Component to iNotebook | Complete React Course in Hindi #69,2021-09-07,43099,1297,218,Sep
660,W8SmVTL-ToY,Adding Frontend Validation + Few Fixes in iNotebook | Complete React Course in Hindi #68,2021-09-07,27341,977,154,Sep
661,lcJXF2Svo-c,Updating Notes on edit in the UI using React | Complete React Course in Hindi #67,2021-09-07,28077,843,131,Sep
662,J5hGX5_XZDk,Adding a Modal for Editing Notes | Complete React Course in Hindi #66,2021-09-07,41897,982,269,Sep
663,x-mYMGf7P6M,"Adding ""fetch notes"" functionality to iNotebook | Complete React Course in Hindi #65",2021-09-07,35434,1010,204,Sep
664,MQpI6pc6J6s,"Adding ""delete note"" functionality to iNotebook | Complete React Course in Hindi #64",2021-09-07,27308,897,68,Sep
665,EseqvMqulAQ,Adding AddNote component to iNotebook | Complete React Course in Hindi #63,2021-09-07,35102,1039,124,Sep
666,pH37pK7kalA,Adding font awesome icons to iNotebook | Complete React Course in Hindi #62,2021-09-06,38671,1408,127,Sep
667,GsVXwTeMn4o,iNotebook: Adding NoteItem in a Separate Note component | Complete React Course in Hindi #61,2021-09-06,29889,1134,71,Sep
668,94BdnDVHrP0,iNotebook: Fetching Notes from Context | Complete React Course in Hindi #60,2021-09-06,39148,1199,94,Sep
669,fqIZnugmDhY,useLocation Hook in React | Complete React Course in Hindi #59,2021-09-06,39734,1482,131,Sep
670,coM0JK6o3mo,useContext hook: Using React Context API | Complete React Course in Hindi #58,2021-09-05,110134,2754,252,Sep
671,3u9GZQN7ZUQ,Introduction to React Context API | Complete React Course in Hindi #57,2021-09-05,51670,1812,122,Sep
672,x1Zs1kPqyxQ,Creating Navbar and Routes | Complete React Course in Hindi #56,2021-09-05,56887,1415,131,Sep
673,hfjQLssL0hs,iNotebook React Project Setup | Complete React Course in Hindi #55,2021-09-05,38697,1306,131,Sep
674,vdfCuvV9WaE,Endpoint for deleting a Note | Complete React Course in Hindi #54,2021-09-04,28746,1541,388,Sep
675,2rwfG4H2FCk,Updating an existing Note | Complete React Course in Hindi #53,2021-09-04,31264,1145,134,Sep
676,nXKUJipczn0,Fetching all notes & Adding a Note | Complete React Course in Hindi #52,2021-09-04,41793,1206,171,Sep
677,qY0PZ-z61EQ,Creating a middleware to decode user from a JWT | Complete React Course in Hindi #51,2021-09-04,46345,1406,265,Sep
678,j9fcNuNx-DA,Creating Login Endpoint & sending auth token| Complete React Course in Hindi #50,2021-09-04,46620,1381,115,Sep
679,nSIo0kHZcic,Hashing Passwords using bcryptjs in NodeJs | Complete React Course in Hindi #49,2021-09-04,45017,1500,130,Sep
680,-Apy7WKxiLc,Windows 365 Cloud PC: My Opinions Post Release 😢,2021-09-03,53698,3122,463,Sep
681,inEhzp3nD0M,"Understanding Password Hashing, Salt & Pepper | Complete React Course in Hindi #48",2021-09-02,44767,2002,166,Sep
682,vqCirjK61HI,Creating ThunderClient Collections to Manage Requests | Complete React Course in Hindi #47,2021-09-02,47595,1463,150,Sep
683,N4GHLaCSXUg,Adding Data Validation Using express-validator | Complete React Course in Hindi #46,2021-09-02,54478,1497,244,Sep
684,weIrv6WbIec,Storing Data into the Database Using Mongoose Model | Complete React Course in Hindi #45,2021-09-02,72804,1877,535,Sep
685,HpszyPglBtQ,Creating Routes & Schema for Storing Notes & Users | Complete React Course in Hindi #44,2021-09-02,75882,1954,188,Sep
686,jWIeK3ueOm8,iNotebook db & Express Server Setup | Complete React Course in Hindi #43,2021-09-02,98635,2169,496,Sep
687,rl5MSyjyfdU,Windows 11 release date announced finally 🔥,2021-08-31,129714,6437,747,Aug
688,kZbaAVJHdZw,Project 3: iNotebook backend and React frontend setup | Complete React Course in Hindi #42,2021-08-31,106010,2746,256,Aug
689,YhJ-lPiCfyc,Introduction to MERN stack | Complete React Course in Hindi #41,2021-08-30,135914,4359,431,Aug
690,7lrneLoa72s,Sticky Navbar & NewsMonkey bug fixes | Complete React Course in Hindi #40,2021-08-29,53734,1614,196,Aug
691,aSSVGdVk6fo,Changing Class based NewsMonkey components to Functional based | Complete React Course in Hindi #39,2021-08-29,56976,1690,194,Aug
692,esrFnNV5Btc,Introduction to React Hooks | Complete React Course in Hindi #38,2021-08-29,84246,2568,147,Aug
693,fg_Rc5cBAK8,Hiding API Key by Adding Custom Environment Variables | Complete React Course in Hindi #37,2021-08-29,55506,2078,248,Aug
694,j_Gk58cOB2A,Adding a top loading bar to NewsMonkey | Complete React Course in Hindi #36,2021-08-28,55629,1877,302,Aug
695,yLox5lhwaEU,Adding Infinite Scroll to NewsMonkey | Complete React Course in Hindi #35,2021-08-28,74886,2219,513,Aug
696,abjeWy4sZiU,React Component Lifecycle & Lifecycle methods  | Complete React Course in Hindi #34,2021-08-27,102330,2745,186,Aug
697,ZJMd2mN0sbs,Refactoring News component to use the same function  | Complete React Course in Hindi #33,2021-08-27,52712,1888,276,Aug
698,tEm62tTwZE0,"Adding time, author and news source to News React App | Complete React Course in Hindi #32",2021-08-27,49257,1735,131,Aug
699,y9ns0Cpp2do,Fetching News category wise in NewsMonkey React App | Complete React Course in Hindi #31,2021-08-27,64861,1912,432,Aug
